12.8259 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
151.0579 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
151.0579 	EXP 	text: text = 'RED'
151.0579 	EXP 	fixation: autoDraw = True
151.5416 	INFO 	Keyboard events cleared
151.5409 	EXP 	text: autoDraw = True
151.5576 	EXP 	fixation: autoDraw = False
156.0410 	EXP 	text: autoDraw = False
164.8156 	EXP 	New trial (rep=2, index=0): None
164.8243 	EXP 	fixation: autoDraw = False
164.8243 	EXP 	text: autoDraw = False
164.8243 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
164.8243 	EXP 	text: text = 'RED'
164.8243 	EXP 	fixation: autoDraw = True
165.3248 	INFO 	Keyboard events cleared
165.3243 	EXP 	fixation: autoDraw = False
165.3243 	EXP 	text: autoDraw = True
168.6689 	EXP 	New trial (rep=3, index=0): None
168.6744 	EXP 	fixation: autoDraw = False
168.6744 	EXP 	text: autoDraw = False
168.6744 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
168.6744 	EXP 	text: text = 'RED'
168.6744 	EXP 	fixation: autoDraw = True
169.1749 	INFO 	Keyboard events cleared
169.1743 	EXP 	fixation: autoDraw = False
169.1743 	EXP 	text: autoDraw = True
169.6162 	EXP 	New trial (rep=4, index=0): None
169.6246 	EXP 	fixation: autoDraw = False
169.6246 	EXP 	text: autoDraw = False
169.6246 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
169.6246 	EXP 	text: text = 'RED'
169.6246 	EXP 	fixation: autoDraw = True
170.1250 	INFO 	Keyboard events cleared
170.1246 	EXP 	fixation: autoDraw = False
170.1246 	EXP 	text: autoDraw = True
174.6245 	EXP 	text: autoDraw = False
176.1571 	EXP 	fixation: autoDraw = False
176.1571 	EXP 	text: autoDraw = False
176.1571 	EXP 	text_2: autoDraw = True
177.1476 	EXP 	New trial (rep=0, index=1): {'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b'}
177.1482 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
177.1486 	EXP 	New trial (rep=0, index=0): None
177.1577 	EXP 	text_2: autoDraw = False
177.1577 	EXP 	text_2: autoDraw = False
177.1577 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
177.1577 	EXP 	text: text = 'RED'
177.1577 	EXP 	fixation: autoDraw = True
177.6585 	INFO 	Keyboard events cleared
177.6575 	EXP 	fixation: autoDraw = False
177.6575 	EXP 	text: autoDraw = True
182.1575 	EXP 	text: autoDraw = False
190.7829 	EXP 	New trial (rep=1, index=0): None
190.7908 	EXP 	fixation: autoDraw = False
190.7908 	EXP 	text: autoDraw = False
190.7908 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
190.7908 	EXP 	text: text = 'RED'
190.7908 	EXP 	fixation: autoDraw = True
191.2910 	INFO 	Keyboard events cleared
191.2905 	EXP 	fixation: autoDraw = False
191.2905 	EXP 	text: autoDraw = True
192.1825 	EXP 	New trial (rep=2, index=0): None
192.1910 	EXP 	fixation: autoDraw = False
192.1910 	EXP 	text: autoDraw = False
192.1910 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
192.1910 	EXP 	text: text = 'RED'
192.1910 	EXP 	fixation: autoDraw = True
192.6915 	INFO 	Keyboard events cleared
192.6910 	EXP 	fixation: autoDraw = False
192.6910 	EXP 	text: autoDraw = True
193.6350 	EXP 	New trial (rep=3, index=0): None
193.6421 	EXP 	fixation: autoDraw = False
193.6421 	EXP 	text: autoDraw = False
193.6421 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
193.6421 	EXP 	text: text = 'RED'
193.6421 	EXP 	fixation: autoDraw = True
194.1416 	INFO 	Keyboard events cleared
194.1412 	EXP 	text: autoDraw = True
194.1578 	EXP 	fixation: autoDraw = False
198.6407 	EXP 	text: autoDraw = False
208.3331 	EXP 	New trial (rep=4, index=0): None
208.3412 	EXP 	fixation: autoDraw = False
208.3412 	EXP 	text: autoDraw = False
208.3412 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
208.3412 	EXP 	text: text = 'RED'
208.3412 	EXP 	fixation: autoDraw = True
208.8419 	INFO 	Keyboard events cleared
208.8413 	EXP 	fixation: autoDraw = False
208.8413 	EXP 	text: autoDraw = True
213.3408 	EXP 	text: autoDraw = False
231.6740 	EXP 	fixation: autoDraw = False
231.6740 	EXP 	text: autoDraw = False
231.6740 	EXP 	text_2: autoDraw = True
232.6646 	EXP 	New trial (rep=0, index=2): {'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
232.6654 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
232.6657 	EXP 	New trial (rep=0, index=0): None
232.6911 	EXP 	text_2: autoDraw = False
232.6911 	EXP 	text_2: autoDraw = False
232.6911 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
232.6911 	EXP 	text: height = 0.05
232.6911 	EXP 	text: height = 0.05
232.6911 	EXP 	text: height = 0.05
232.6911 	EXP 	text: text = 'BLUE'
232.6911 	EXP 	fixation: autoDraw = True
233.1744 	INFO 	Keyboard events cleared
233.1738 	EXP 	text: autoDraw = True
233.1904 	EXP 	fixation: autoDraw = False
235.4205 	EXP 	New trial (rep=1, index=0): None
235.4410 	EXP 	fixation: autoDraw = False
235.4410 	EXP 	text: autoDraw = False
235.4410 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
235.4410 	EXP 	text: text = 'BLUE'
235.4410 	EXP 	fixation: autoDraw = True
235.9252 	INFO 	Keyboard events cleared
235.9247 	EXP 	text: autoDraw = True
235.9408 	EXP 	fixation: autoDraw = False
236.9817 	EXP 	New trial (rep=2, index=0): None
236.9911 	EXP 	fixation: autoDraw = False
236.9911 	EXP 	text: autoDraw = False
236.9911 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
236.9911 	EXP 	text: text = 'BLUE'
236.9911 	EXP 	fixation: autoDraw = True
237.4916 	INFO 	Keyboard events cleared
237.4910 	EXP 	fixation: autoDraw = False
237.4910 	EXP 	text: autoDraw = True
237.6645 	EXP 	New trial (rep=3, index=0): None
237.6743 	EXP 	fixation: autoDraw = False
237.6743 	EXP 	text: autoDraw = False
237.6743 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
237.6743 	EXP 	text: text = 'BLUE'
237.6743 	EXP 	fixation: autoDraw = True
238.1750 	INFO 	Keyboard events cleared
238.1744 	EXP 	fixation: autoDraw = False
238.1744 	EXP 	text: autoDraw = True
239.9322 	EXP 	New trial (rep=4, index=0): None
239.9414 	EXP 	fixation: autoDraw = False
239.9414 	EXP 	text: autoDraw = False
239.9414 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
239.9414 	EXP 	text: text = 'BLUE'
239.9414 	EXP 	fixation: autoDraw = True
240.4418 	INFO 	Keyboard events cleared
240.4411 	EXP 	fixation: autoDraw = False
240.4411 	EXP 	text: autoDraw = True
244.9410 	EXP 	text: autoDraw = False
428.8815 	EXP 	window1: mouseVisible = True
428.8915 	DEBUG 	Saving data for stroop effect ExperimentHandler
428.8946 	INFO 	saved data to C:\Users\HP\OneDrive\Desktop\Lab in Psych PSY310\data/317953_stroop effect_2024-08-16_11h37.52.338.psydat
428.8989 	INFO 	saved data to 'C:\\Users\\HP\\OneDrive\\Desktop\\Lab in Psych PSY310\\data/317953_stroop effect_2024-08-16_11h37.52.338.csv'
