8.7613 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
92.1497 	EXP 	New trial (rep=0, index=1): {'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
92.1506 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
92.1510 	EXP 	New trial (rep=0, index=0): None
92.1741 	EXP 	text_2: autoDraw = False
92.1741 	EXP 	text_2: autoDraw = False
92.1741 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
92.1741 	EXP 	text: height = 0.05
92.1741 	EXP 	text: height = 0.05
92.1741 	EXP 	text: height = 0.05
92.1741 	EXP 	text: text = 'BLUE'
92.1741 	EXP 	fixation: autoDraw = True
92.6755 	INFO 	Keyboard events cleared
92.6746 	EXP 	text: autoDraw = True
92.6901 	EXP 	fixation: autoDraw = False
97.1576 	EXP 	text: autoDraw = False
101.9003 	EXP 	New trial (rep=1, index=0): None
101.9074 	EXP 	fixation: autoDraw = False
101.9074 	EXP 	text: autoDraw = False
101.9074 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
101.9074 	EXP 	text: text = 'BLUE'
101.9074 	EXP 	fixation: autoDraw = True
102.4078 	INFO 	Keyboard events cleared
102.4068 	EXP 	fixation: autoDraw = False
102.4068 	EXP 	text: autoDraw = True
103.5011 	EXP 	New trial (rep=2, index=0): None
103.5081 	EXP 	fixation: autoDraw = False
103.5081 	EXP 	text: autoDraw = False
103.5081 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
103.5081 	EXP 	text: text = 'BLUE'
103.5081 	EXP 	fixation: autoDraw = True
104.0075 	INFO 	Keyboard events cleared
104.0068 	EXP 	fixation: autoDraw = False
104.0068 	EXP 	text: autoDraw = True
107.6193 	EXP 	New trial (rep=3, index=0): None
107.6407 	EXP 	fixation: autoDraw = False
107.6407 	EXP 	text: autoDraw = False
107.6407 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
107.6407 	EXP 	text: text = 'BLUE'
107.6407 	EXP 	fixation: autoDraw = True
108.1250 	INFO 	Keyboard events cleared
108.1244 	EXP 	text: autoDraw = True
108.1408 	EXP 	fixation: autoDraw = False
112.6242 	EXP 	text: autoDraw = False
123.7331 	EXP 	New trial (rep=4, index=0): None
123.7411 	EXP 	fixation: autoDraw = False
123.7411 	EXP 	text: autoDraw = False
123.7411 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
123.7411 	EXP 	text: text = 'BLUE'
123.7411 	EXP 	fixation: autoDraw = True
124.2412 	INFO 	Keyboard events cleared
124.2406 	EXP 	fixation: autoDraw = False
124.2406 	EXP 	text: autoDraw = True
128.7406 	EXP 	text: autoDraw = False
130.4568 	EXP 	fixation: autoDraw = False
130.4568 	EXP 	text: autoDraw = False
130.4568 	EXP 	text_2: autoDraw = True
131.4474 	EXP 	New trial (rep=0, index=2): {'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r'}
131.4481 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
131.4484 	EXP 	New trial (rep=0, index=0): None
131.4740 	EXP 	text_2: autoDraw = False
131.4740 	EXP 	text_2: autoDraw = False
131.4740 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
131.4740 	EXP 	text: height = 0.05
131.4740 	EXP 	text: height = 0.05
131.4740 	EXP 	text: height = 0.05
131.4740 	EXP 	text: text = 'RED'
131.4740 	EXP 	fixation: autoDraw = True
131.9575 	INFO 	Keyboard events cleared
131.9568 	EXP 	text: autoDraw = True
131.9737 	EXP 	fixation: autoDraw = False
136.4573 	EXP 	text: autoDraw = False
141.2329 	EXP 	New trial (rep=1, index=0): None
141.2409 	EXP 	fixation: autoDraw = False
141.2409 	EXP 	text: autoDraw = False
141.2409 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
141.2409 	EXP 	text: text = 'RED'
141.2409 	EXP 	fixation: autoDraw = True
141.7413 	INFO 	Keyboard events cleared
141.7407 	EXP 	fixation: autoDraw = False
141.7407 	EXP 	text: autoDraw = True
142.7487 	EXP 	New trial (rep=2, index=0): None
142.7571 	EXP 	fixation: autoDraw = False
142.7571 	EXP 	text: autoDraw = False
142.7571 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
142.7571 	EXP 	text: text = 'RED'
142.7571 	EXP 	fixation: autoDraw = True
143.2576 	INFO 	Keyboard events cleared
143.2571 	EXP 	fixation: autoDraw = False
143.2571 	EXP 	text: autoDraw = True
147.7575 	EXP 	text: autoDraw = False
148.0363 	EXP 	New trial (rep=3, index=0): None
148.0568 	EXP 	fixation: autoDraw = False
148.0568 	EXP 	text: autoDraw = False
148.0568 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
148.0568 	EXP 	text: text = 'RED'
148.0568 	EXP 	fixation: autoDraw = True
148.5419 	INFO 	Keyboard events cleared
148.5411 	EXP 	text: autoDraw = True
148.5575 	EXP 	fixation: autoDraw = False
148.7215 	EXP 	New trial (rep=4, index=0): None
148.7407 	EXP 	fixation: autoDraw = False
148.7407 	EXP 	text: autoDraw = False
148.7407 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
148.7407 	EXP 	text: text = 'RED'
148.7407 	EXP 	fixation: autoDraw = True
149.2257 	INFO 	Keyboard events cleared
149.2251 	EXP 	text: autoDraw = True
149.2410 	EXP 	fixation: autoDraw = False
153.7244 	EXP 	text: autoDraw = False
339.8313 	EXP 	window1: mouseVisible = True
339.8414 	DEBUG 	Saving data for stroop effect ExperimentHandler
339.8444 	INFO 	saved data to C:\Users\HP\OneDrive\Desktop\Lab in Psych PSY310\data/756051_stroop effect_2024-08-16_11h39.28.425.psydat
339.8571 	INFO 	saved data to 'C:\\Users\\HP\\OneDrive\\Desktop\\Lab in Psych PSY310\\data/756051_stroop effect_2024-08-16_11h39.28.425.csv'
